target,discovered,wrong letters,number of hits,lives remaining,game won
jumpsuit,"['_', 'u', 'm', 'p', 's', 'u', 'i', 't']","['e', 'a', 'r', 'n', 'o', 'l', 'c', 'd', 'g', 'h']",7,0,False
rangiest,"['r', 'a', 'n', 'g', 'i', 'e', 's', 't']","['o', 'l', 'c', 'd', 'u']",8,5,True
rigamaroles,"['r', 'i', 'g', 'a', 'm', 'a', 'r', 'o', 'l', 'e', 's']","['n', 't', 'c', 'd', 'u']",11,5,True
saps,"['s', 'a', '_', 's']","['e', 'i', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u']",3,0,False
jabbering,"['_', 'a', '_', '_', 'e', 'r', 'i', 'n', 'g']","['s', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'p', 'h']",6,0,False
ironwork,"['i', 'r', 'o', 'n', '_', 'o', 'r', '_']","['s', 'e', 'a', 't', 'l', 'c', 'd', 'u', 'g', 'm']",6,0,False
p,['_'],"['s', 'e', 'i', 'a', 'r', 'n', 't', 'o', 'l', 'c']",0,0,False
varsities,"['_', 'a', 'r', 's', 'i', 't', 'i', 'e', 's']","['n', 'o', 'l', 'c', 'd', 'u', 'g', 'm', 'p', 'h']",8,0,False
yam,"['_', 'a', '_']","['s', 'e', 'i', 'r', 'n', 't', 'o', 'l', 'c', 'd']",1,0,False
tops,"['t', 'o', '_', 's']","['e', 'i', 'a', 'r', 'n', 'l', 'c', 'd', 'u', 'g']",3,0,False
kayak,"['_', 'a', '_', 'a', '_']","['s', 'e', 'i', 'r', 'n', 't', 'o', 'l', 'c', 'd']",2,0,False
detoxification,"['d', 'e', 't', 'o', '_', 'i', '_', 'i', 'c', 'a', 't', 'i', 'o', 'n']","['s', 'r', 'l', 'u', 'g', 'm', 'p', 'h', 'b', 'y']",12,0,False
stilt,"['s', 't', 'i', 'l', 't']","['e', 'a', 'r', 'n', 'o']",5,5,True
peseta,"['_', 'e', 's', 'e', 't', 'a']","['i', 'r', 'n', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",5,0,False
looter,"['l', 'o', 'o', 't', 'e', 'r']","['s', 'i', 'a', 'n']",6,6,True
ruffling,"['r', 'u', '_', '_', 'l', 'i', 'n', 'g']","['s', 'e', 'a', 't', 'o', 'c', 'd', 'm', 'p', 'h']",6,0,False
exile,"['e', '_', 'i', 'l', 'e']","['s', 'a', 'r', 'n', 't', 'o', 'c', 'd', 'u', 'g']",4,0,False
steadied,"['s', 't', 'e', 'a', 'd', 'i', 'e', 'd']","['r', 'n', 'o', 'l', 'c']",8,5,True
suffocating,"['s', 'u', 'f', 'f', 'o', 'c', 'a', 't', 'i', 'n', 'g']","['e', 'r', 'l', 'd', 'm', 'p', 'h', 'b', 'y']",11,1,True
tiresomely,"['t', 'i', 'r', 'e', 's', 'o', 'm', 'e', 'l', 'y']","['a', 'n', 'c', 'd', 'u', 'g', 'p', 'h', 'b']",10,1,True
efficient,"['e', '_', '_', 'i', 'c', 'i', 'e', 'n', 't']","['s', 'a', 'r', 'o', 'l', 'd', 'u', 'g', 'm', 'p']",7,0,False
silents,"['s', 'i', 'l', 'e', 'n', 't', 's']","['a', 'r', 'o']",7,7,True
presses,"['_', 'r', 'e', 's', 's', 'e', 's']","['i', 'a', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'g']",6,0,False
brutish,"['_', 'r', 'u', 't', 'i', 's', '_']","['e', 'a', 'n', 'o', 'l', 'c', 'd', 'g', 'm', 'p']",5,0,False
vats,"['_', 'a', 't', 's']","['e', 'i', 'r', 'n', 'o', 'l', 'c', 'd', 'u', 'g']",3,0,False
rivalling,"['r', 'i', '_', 'a', 'l', 'l', 'i', 'n', 'g']","['s', 'e', 't', 'o', 'c', 'd', 'u', 'm', 'p', 'h']",8,0,False
recuperated,"['r', 'e', 'c', 'u', 'p', 'e', 'r', 'a', 't', 'e', 'd']","['s', 'i', 'n', 'o', 'l', 'g', 'm']",11,3,True
fretfully,"['_', 'r', 'e', 't', '_', 'u', 'l', 'l', '_']","['s', 'i', 'a', 'n', 'o', 'c', 'd', 'g', 'm', 'p']",6,0,False
rations,"['r', 'a', 't', 'i', 'o', 'n', 's']",['e'],7,9,True
counterattacked,"['c', 'o', 'u', 'n', 't', 'e', 'r', 'a', 't', 't', 'a', 'c', '_', 'e', 'd']","['s', 'i', 'l', 'g', 'm', 'p', 'h', 'b', 'y', 'f']",14,0,False
conglomerate,"['c', 'o', 'n', 'g', 'l', 'o', 'm', 'e', 'r', 'a', 't', 'e']","['s', 'i', 'd', 'u']",12,6,True
deployed,"['d', 'e', '_', 'l', 'o', '_', 'e', 'd']","['s', 'i', 'a', 'r', 'n', 't', 'c', 'u', 'g', 'm']",6,0,False
nightmarish,"['n', 'i', 'g', 'h', 't', 'm', 'a', 'r', 'i', 's', 'h']","['e', 'o', 'l', 'c', 'd', 'u', 'p']",11,3,True
bluefishes,"['_', 'l', 'u', 'e', '_', 'i', 's', '_', 'e', 's']","['a', 'r', 'n', 't', 'o', 'c', 'd', 'g', 'm', 'p']",7,0,False
rums,"['r', 'u', '_', 's']","['e', 'i', 'a', 'n', 't', 'o', 'l', 'c', 'd', 'g']",3,0,False
conscientious,"['c', 'o', 'n', 's', 'c', 'i', 'e', 'n', 't', 'i', 'o', 'u', 's']","['a', 'r', 'l', 'd']",13,6,True
spaying,"['s', 'p', 'a', '_', 'i', 'n', 'g']","['e', 'r', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'h']",6,0,False
tabernacles,"['t', 'a', 'b', 'e', 'r', 'n', 'a', 'c', 'l', 'e', 's']","['i', 'o', 'd', 'u', 'g', 'm', 'p', 'h']",11,2,True
glutted,"['g', 'l', 'u', 't', 't', 'e', 'd']","['s', 'i', 'a', 'r', 'n', 'o', 'c']",7,3,True
resold,"['r', 'e', 's', 'o', 'l', 'd']","['i', 'a', 'n', 't', 'c']",6,5,True
reconstruct,"['r', 'e', 'c', 'o', 'n', 's', 't', 'r', 'u', 'c', 't']","['i', 'a', 'l', 'd']",11,6,True
immobility,"['i', 'm', 'm', 'o', '_', 'i', 'l', 'i', 't', '_']","['s', 'e', 'a', 'r', 'n', 'c', 'd', 'u', 'g', 'p']",8,0,False
annotates,"['a', 'n', 'n', 'o', 't', 'a', 't', 'e', 's']","['i', 'r']",9,8,True
hoarsest,"['h', 'o', 'a', 'r', 's', 'e', 's', 't']","['i', 'n', 'l', 'c', 'd', 'u', 'g', 'm', 'p']",8,1,True
reprehensibly,"['r', 'e', 'p', 'r', 'e', 'h', 'e', 'n', 's', 'i', 'b', 'l', 'y']","['a', 't', 'o', 'c', 'd', 'u', 'g', 'm']",13,2,True
bent,"['_', 'e', 'n', 't']","['s', 'i', 'a', 'r', 'o', 'l', 'c', 'd', 'u', 'g']",3,0,False
hypothetical,"['h', 'y', 'p', 'o', 't', 'h', 'e', 't', 'i', 'c', 'a', 'l']","['s', 'r', 'n', 'd', 'u', 'g', 'm', 'b']",12,2,True
painfullest,"['p', 'a', 'i', 'n', 'f', 'u', 'l', 'l', 'e', 's', 't']","['r', 'o', 'c', 'd', 'g', 'm', 'h', 'b', 'y']",11,1,True
amply,"['a', '_', '_', 'l', '_']","['s', 'e', 'i', 'r', 'n', 't', 'o', 'c', 'd', 'u']",2,0,False
parodying,"['p', 'a', 'r', 'o', 'd', 'y', 'i', 'n', 'g']","['s', 'e', 't', 'l', 'c', 'u', 'm', 'h', 'b']",9,1,True
onshore,"['o', 'n', 's', '_', 'o', 'r', 'e']","['i', 'a', 't', 'l', 'c', 'd', 'u', 'g', 'm', 'p']",6,0,False
macrobiotic,"['m', 'a', 'c', 'r', 'o', 'b', 'i', 'o', 't', 'i', 'c']","['s', 'e', 'n', 'l', 'd', 'u', 'g', 'p', 'h']",11,1,True
retroactive,"['r', 'e', 't', 'r', 'o', 'a', 'c', 't', 'i', '_', 'e']","['s', 'n', 'l', 'd', 'u', 'g', 'm', 'p', 'h', 'b']",10,0,False
tussock,"['t', 'u', 's', 's', 'o', 'c', '_']","['e', 'i', 'a', 'r', 'n', 'l', 'd', 'g', 'm', 'p']",6,0,False
depriving,"['d', 'e', 'p', 'r', 'i', '_', 'i', 'n', 'g']","['s', 'a', 't', 'o', 'l', 'c', 'u', 'm', 'h', 'b']",8,0,False
cannonading,"['c', 'a', 'n', 'n', 'o', 'n', 'a', 'd', 'i', 'n', 'g']","['s', 'e', 'r', 't', 'l', 'u']",11,4,True
discordant,"['d', 'i', 's', 'c', 'o', 'r', 'd', 'a', 'n', 't']","['e', 'l']",10,8,True
overprint,"['o', '_', 'e', 'r', 'p', 'r', 'i', 'n', 't']","['s', 'a', 'l', 'c', 'd', 'u', 'g', 'm', 'h', 'b']",8,0,False
drabness,"['d', 'r', 'a', '_', 'n', 'e', 's', 's']","['i', 't', 'o', 'l', 'c', 'u', 'g', 'm', 'p', 'h']",7,0,False
updating,"['u', 'p', 'd', 'a', 't', 'i', 'n', 'g']","['s', 'e', 'r', 'o', 'l', 'c', 'm']",8,3,True
dilating,"['d', 'i', 'l', 'a', 't', 'i', 'n', 'g']","['s', 'e', 'r', 'o', 'c', 'u']",8,4,True
wrongness,"['_', 'r', 'o', 'n', 'g', 'n', 'e', 's', 's']","['i', 'a', 't', 'l', 'c', 'd', 'u', 'm', 'p', 'h']",8,0,False
connotation,"['c', 'o', 'n', 'n', 'o', 't', 'a', 't', 'i', 'o', 'n']","['s', 'e', 'r', 'l']",11,6,True
furrowing,"['_', 'u', 'r', 'r', 'o', '_', 'i', 'n', 'g']","['s', 'e', 'a', 't', 'l', 'c', 'd', 'm', 'p', 'h']",7,0,False
heartily,"['h', 'e', 'a', 'r', 't', 'i', 'l', '_']","['s', 'n', 'o', 'c', 'd', 'u', 'g', 'm', 'p', 'b']",7,0,False
rubella,"['r', 'u', '_', 'e', 'l', 'l', 'a']","['s', 'i', 'n', 't', 'o', 'c', 'd', 'g', 'm', 'p']",6,0,False
elite,"['e', 'l', 'i', 't', 'e']","['s', 'a', 'r', 'n', 'o']",5,5,True
wear,"['_', 'e', 'a', 'r']","['s', 'i', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'g']",3,0,False
quiver,"['_', 'u', 'i', '_', 'e', 'r']","['s', 'a', 'n', 't', 'o', 'l', 'c', 'd', 'g', 'm']",4,0,False
minutely,"['m', 'i', 'n', 'u', 't', 'e', 'l', '_']","['s', 'a', 'r', 'o', 'c', 'd', 'g', 'p', 'h', 'b']",7,0,False
megatons,"['m', 'e', 'g', 'a', 't', 'o', 'n', 's']","['i', 'r', 'l', 'c', 'd', 'u']",8,4,True
overcharges,"['o', '_', 'e', 'r', 'c', 'h', 'a', 'r', 'g', 'e', 's']","['i', 'n', 't', 'l', 'd', 'u', 'm', 'p', 'b', 'y']",10,0,False
caroms,"['c', 'a', 'r', 'o', 'm', 's']","['e', 'i', 'n', 't', 'l', 'd', 'u', 'g']",6,2,True
rogues,"['r', 'o', 'g', 'u', 'e', 's']","['i', 'a', 'n', 't', 'l', 'c', 'd']",6,3,True
erecting,"['e', 'r', 'e', 'c', 't', 'i', 'n', 'g']","['s', 'a', 'o', 'l', 'd', 'u']",8,4,True
pis,"['_', 'i', 's']","['e', 'a', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u']",2,0,False
haughtiest,"['h', 'a', 'u', 'g', 'h', 't', 'i', 'e', 's', 't']","['r', 'n', 'o', 'l', 'c', 'd', 'm', 'p']",10,2,True
trailer,"['t', 'r', 'a', 'i', 'l', 'e', 'r']","['s', 'n', 'o']",7,7,True
poultry,"['p', 'o', 'u', 'l', 't', 'r', '_']","['s', 'e', 'i', 'a', 'n', 'c', 'd', 'g', 'm', 'h']",6,0,False
graves,"['g', 'r', 'a', '_', 'e', 's']","['i', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'p']",5,0,False
equivocate,"['e', '_', 'u', 'i', '_', 'o', 'c', 'a', 't', 'e']","['s', 'r', 'n', 'l', 'd', 'g', 'm', 'p', 'h', 'b']",8,0,False
sours,"['s', 'o', 'u', 'r', 's']","['e', 'i', 'a', 'n', 't', 'l', 'c', 'd']",5,2,True
pecks,"['_', 'e', 'c', '_', 's']","['i', 'a', 'r', 'n', 't', 'o', 'l', 'd', 'u', 'g']",3,0,False
writer,"['_', 'r', 'i', 't', 'e', 'r']","['s', 'a', 'n', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",5,0,False
consumables,"['c', 'o', 'n', 's', 'u', 'm', 'a', 'b', 'l', 'e', 's']","['i', 'r', 't', 'd', 'g', 'p', 'h']",11,3,True
chemists,"['c', 'h', 'e', 'm', 'i', 's', 't', 's']","['a', 'r', 'n', 'o', 'l', 'd', 'u', 'g', 'p']",8,1,True
frenzies,"['_', 'r', 'e', 'n', '_', 'i', 'e', 's']","['a', 't', 'o', 'l', 'c', 'd', 'u', 'g', 'm', 'p']",6,0,False
financial,"['_', 'i', 'n', 'a', 'n', 'c', 'i', 'a', 'l']","['s', 'e', 'r', 't', 'o', 'd', 'u', 'g', 'm', 'p']",8,0,False
undiscovered,"['u', 'n', 'd', 'i', 's', 'c', 'o', '_', 'e', 'r', 'e', 'd']","['a', 't', 'l', 'g', 'm', 'p', 'h', 'b', 'y', 'f']",11,0,False
boyish,"['_', 'o', '_', 'i', 's', '_']","['e', 'a', 'r', 'n', 't', 'l', 'c', 'd', 'u', 'g']",3,0,False
orthodontia,"['o', 'r', 't', 'h', 'o', 'd', 'o', 'n', 't', 'i', 'a']","['s', 'e', 'l', 'c', 'u', 'g', 'm', 'p']",11,2,True
restfuller,"['r', 'e', 's', 't', '_', 'u', 'l', 'l', 'e', 'r']","['i', 'a', 'n', 'o', 'c', 'd', 'g', 'm', 'p', 'h']",9,0,False
monosyllabic,"['m', 'o', 'n', 'o', 's', 'y', 'l', 'l', 'a', 'b', 'i', 'c']","['e', 'r', 't', 'd', 'u', 'g', 'p', 'h']",12,2,True
yipped,"['_', 'i', '_', '_', 'e', 'd']","['s', 'a', 'r', 'n', 't', 'o', 'l', 'c', 'u', 'g']",3,0,False
con,"['c', 'o', 'n']","['s', 'e', 'i', 'a', 'r', 't', 'l']",3,3,True
despises,"['d', 'e', 's', '_', 'i', 's', 'e', 's']","['a', 'r', 'n', 't', 'o', 'l', 'c', 'u', 'g', 'm']",7,0,False
dollop,"['d', 'o', 'l', 'l', 'o', '_']","['s', 'e', 'i', 'a', 'r', 'n', 't', 'c', 'u', 'g']",5,0,False
forthright,"['_', 'o', 'r', 't', '_', 'r', 'i', 'g', '_', 't']","['s', 'e', 'a', 'n', 'l', 'c', 'd', 'u', 'm', 'p']",7,0,False
ventilates,"['_', 'e', 'n', 't', 'i', 'l', 'a', 't', 'e', 's']","['r', 'o', 'c', 'd', 'u', 'g', 'm', 'p', 'h', 'b']",9,0,False
harries,"['_', 'a', 'r', 'r', 'i', 'e', 's']","['n', 't', 'o', 'l', 'c', 'd', 'u', 'g', 'm', 'p']",6,0,False
slices,"['s', 'l', 'i', 'c', 'e', 's']","['a', 'r', 'n', 't', 'o']",6,5,True
duds,"['d', 'u', 'd', 's']","['e', 'i', 'a', 'r', 'n', 't', 'o', 'l', 'c']",4,1,True
sunbathed,"['s', 'u', 'n', 'b', 'a', 't', 'h', 'e', 'd']","['i', 'r', 'o', 'l', 'c', 'g', 'm', 'p']",9,2,True
retardants,"['r', 'e', 't', 'a', 'r', 'd', 'a', 'n', 't', 's']","['i', 'o', 'l', 'c']",10,6,True
lives,"['l', 'i', '_', 'e', 's']","['a', 'r', 'n', 't', 'o', 'c', 'd', 'u', 'g', 'm']",4,0,False
appraisers,"['a', 'p', 'p', 'r', 'a', 'i', 's', 'e', 'r', 's']","['n', 't', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",10,1,True
keypunch,"['_', 'e', '_', '_', 'u', 'n', 'c', '_']","['s', 'i', 'a', 'r', 't', 'o', 'l', 'd', 'g', 'm']",4,0,False
frescos,"['_', 'r', 'e', 's', 'c', 'o', 's']","['i', 'a', 'n', 't', 'l', 'd', 'u', 'g', 'm', 'p']",6,0,False
floras,"['_', 'l', 'o', 'r', 'a', 's']","['e', 'i', 'n', 't', 'c', 'd', 'u', 'g', 'm', 'p']",5,0,False
monophonic,"['m', 'o', 'n', 'o', 'p', 'h', 'o', 'n', 'i', 'c']","['s', 'e', 'a', 'r', 't', 'l', 'd', 'u', 'g']",10,1,True
gassiest,"['g', 'a', 's', 's', 'i', 'e', 's', 't']","['r', 'n', 'o', 'l', 'c', 'd', 'u']",8,3,True
argyles,"['a', 'r', 'g', '_', 'l', 'e', 's']","['i', 'n', 't', 'o', 'c', 'd', 'u', 'm', 'p', 'h']",6,0,False
divorces,"['d', 'i', '_', 'o', 'r', 'c', 'e', 's']","['a', 'n', 't', 'l', 'u', 'g', 'm', 'p', 'h', 'b']",7,0,False
chaired,"['c', 'h', 'a', 'i', 'r', 'e', 'd']","['s', 'n', 't', 'o', 'l', 'u', 'g', 'm', 'p']",7,1,True
orphaning,"['o', 'r', 'p', 'h', 'a', 'n', 'i', 'n', 'g']","['s', 'e', 't', 'l', 'c', 'd', 'u', 'm']",9,2,True
print,"['_', 'r', 'i', 'n', 't']","['s', 'e', 'a', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",4,0,False
tatty,"['t', 'a', 't', 't', '_']","['s', 'e', 'i', 'r', 'n', 'o', 'l', 'c', 'd', 'u']",4,0,False
daftest,"['d', 'a', '_', 't', 'e', 's', 't']","['i', 'r', 'n', 'o', 'l', 'c', 'u', 'g', 'm', 'p']",6,0,False
coalesce,"['c', 'o', 'a', 'l', 'e', 's', 'c', 'e']","['i', 'r', 'n', 't']",8,6,True
defied,"['d', 'e', '_', 'i', 'e', 'd']","['s', 'a', 'r', 'n', 't', 'o', 'l', 'c', 'u', 'g']",5,0,False
prickly,"['_', 'r', 'i', 'c', '_', 'l', '_']","['s', 'e', 'a', 'n', 't', 'o', 'd', 'u', 'g', 'm']",4,0,False
decoy,"['d', 'e', 'c', 'o', '_']","['s', 'i', 'a', 'r', 'n', 't', 'l', 'u', 'g', 'm']",4,0,False
elsewhere,"['e', 'l', 's', 'e', '_', '_', 'e', 'r', 'e']","['i', 'a', 'n', 't', 'o', 'c', 'd', 'u', 'g', 'm']",7,0,False
tacit,"['t', 'a', 'c', 'i', 't']","['s', 'e', 'r', 'n', 'o', 'l']",5,4,True
scrubbing,"['s', 'c', 'r', 'u', 'b', 'b', 'i', 'n', 'g']","['e', 'a', 't', 'o', 'l', 'd', 'm', 'p', 'h']",9,1,True
redwood,"['r', 'e', 'd', '_', 'o', 'o', 'd']","['s', 'i', 'a', 'n', 't', 'l', 'c', 'u', 'g', 'm']",6,0,False
motorways,"['m', 'o', 't', 'o', 'r', '_', 'a', '_', 's']","['e', 'i', 'n', 'l', 'c', 'd', 'u', 'g', 'p', 'h']",7,0,False
maintained,"['m', 'a', 'i', 'n', 't', 'a', 'i', 'n', 'e', 'd']","['s', 'r', 'o', 'l', 'c', 'u', 'g']",10,3,True
anterior,"['a', 'n', 't', 'e', 'r', 'i', 'o', 'r']",['s'],8,9,True
minted,"['m', 'i', 'n', 't', 'e', 'd']","['s', 'a', 'r', 'o', 'l', 'c', 'u', 'g']",6,2,True
normalises,"['n', 'o', 'r', 'm', 'a', 'l', 'i', 's', 'e', 's']","['t', 'c', 'd', 'u', 'g']",10,5,True
sanatoriums,"['s', 'a', 'n', 'a', 't', 'o', 'r', 'i', 'u', 'm', 's']","['e', 'l', 'c', 'd', 'g']",11,5,True
authentications,"['a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', 's']","['r', 'l', 'd', 'g', 'm', 'p']",15,4,True
homelessness,"['h', 'o', 'm', 'e', 'l', 'e', 's', 's', 'n', 'e', 's', 's']","['i', 'a', 'r', 't', 'c', 'd', 'u', 'g', 'p']",12,1,True
moraines,"['m', 'o', 'r', 'a', 'i', 'n', 'e', 's']","['t', 'l', 'c', 'd', 'u', 'g']",8,4,True
gibes,"['g', 'i', '_', 'e', 's']","['a', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'm']",4,0,False
woodchucks,"['_', 'o', 'o', 'd', 'c', '_', 'u', 'c', '_', 's']","['e', 'i', 'a', 'r', 'n', 't', 'l', 'g', 'm', 'p']",7,0,False
adjudicated,"['a', 'd', '_', 'u', 'd', 'i', 'c', 'a', 't', 'e', 'd']","['s', 'r', 'n', 'o', 'l', 'g', 'm', 'p', 'h', 'b']",10,0,False
semifinalists,"['s', 'e', 'm', 'i', '_', 'i', 'n', 'a', 'l', 'i', 's', 't', 's']","['r', 'o', 'c', 'd', 'u', 'g', 'p', 'h', 'b', 'y']",12,0,False
swearer,"['s', '_', 'e', 'a', 'r', 'e', 'r']","['i', 'n', 't', 'o', 'l', 'c', 'd', 'u', 'g', 'm']",6,0,False
forebear,"['_', 'o', 'r', 'e', '_', 'e', 'a', 'r']","['s', 'i', 'n', 't', 'l', 'c', 'd', 'u', 'g', 'm']",6,0,False
receptions,"['r', 'e', 'c', 'e', 'p', 't', 'i', 'o', 'n', 's']","['a', 'l', 'd', 'u', 'g', 'm']",10,4,True
bellboys,"['_', 'e', 'l', 'l', '_', 'o', '_', 's']","['i', 'a', 'r', 'n', 't', 'c', 'd', 'u', 'g', 'm']",5,0,False
moisturiser,"['m', 'o', 'i', 's', 't', 'u', 'r', 'i', 's', 'e', 'r']","['a', 'n', 'l', 'c', 'd', 'g']",11,4,True
transience,"['t', 'r', 'a', 'n', 's', 'i', 'e', 'n', 'c', 'e']","['o', 'l']",10,8,True
rescue,"['r', 'e', 's', 'c', 'u', 'e']","['i', 'a', 'n', 't', 'o', 'l', 'd']",6,3,True
tarpaulin,"['t', 'a', 'r', 'p', 'a', 'u', 'l', 'i', 'n']","['s', 'e', 'o', 'c', 'd', 'g', 'm']",9,3,True
naughtiest,"['n', 'a', 'u', 'g', 'h', 't', 'i', 'e', 's', 't']","['r', 'o', 'l', 'c', 'd', 'm', 'p']",10,3,True
notebook,"['n', 'o', 't', 'e', '_', 'o', 'o', '_']","['s', 'i', 'a', 'r', 'l', 'c', 'd', 'u', 'g', 'm']",6,0,False
ovulates,"['o', '_', 'u', 'l', 'a', 't', 'e', 's']","['i', 'r', 'n', 'c', 'd', 'g', 'm', 'p', 'h', 'b']",7,0,False
draftee,"['d', 'r', 'a', '_', 't', 'e', 'e']","['s', 'i', 'n', 'o', 'l', 'c', 'u', 'g', 'm', 'p']",6,0,False
genitals,"['g', 'e', 'n', 'i', 't', 'a', 'l', 's']","['r', 'o', 'c', 'd', 'u']",8,5,True
exorcises,"['e', '_', 'o', 'r', 'c', 'i', 's', 'e', 's']","['a', 'n', 't', 'l', 'd', 'u', 'g', 'm', 'p', 'h']",8,0,False
acrider,"['a', 'c', 'r', 'i', 'd', 'e', 'r']","['s', 'n', 't', 'o', 'l']",7,5,True
reviving,"['r', 'e', '_', 'i', '_', 'i', 'n', 'g']","['s', 'a', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'p']",6,0,False
repulsively,"['r', 'e', 'p', 'u', 'l', 's', 'i', '_', 'e', 'l', '_']","['a', 'n', 't', 'o', 'c', 'd', 'g', 'm', 'h', 'b']",9,0,False
scratchy,"['s', 'c', 'r', 'a', 't', 'c', '_', '_']","['e', 'i', 'n', 'o', 'l', 'd', 'u', 'g', 'm', 'p']",6,0,False
devotee,"['d', 'e', '_', 'o', 't', 'e', 'e']","['s', 'i', 'a', 'r', 'n', 'l', 'c', 'u', 'g', 'm']",6,0,False
defeated,"['d', 'e', '_', 'e', 'a', 't', 'e', 'd']","['s', 'i', 'r', 'n', 'o', 'l', 'c', 'u', 'g', 'm']",7,0,False
gentrification,"['g', 'e', 'n', 't', 'r', 'i', 'f', 'i', 'c', 'a', 't', 'i', 'o', 'n']","['s', 'l', 'd', 'u', 'm', 'p', 'h', 'b', 'y']",14,1,True
reprocess,"['r', 'e', 'p', 'r', 'o', 'c', 'e', 's', 's']","['i', 'a', 'n', 't', 'l', 'd', 'u', 'g', 'm']",9,1,True
guitars,"['g', 'u', 'i', 't', 'a', 'r', 's']","['e', 'n', 'o', 'l', 'c', 'd']",7,4,True
misquotations,"['m', 'i', 's', '_', 'u', 'o', 't', 'a', 't', 'i', 'o', 'n', 's']","['e', 'r', 'l', 'c', 'd', 'g', 'p', 'h', 'b', 'y']",12,0,False
fizzle,"['_', 'i', '_', '_', 'l', 'e']","['s', 'a', 'r', 'n', 't', 'o', 'c', 'd', 'u', 'g']",3,0,False
gangliest,"['g', 'a', 'n', 'g', 'l', 'i', 'e', 's', 't']","['r', 'o', 'c', 'd', 'u']",9,5,True
gulags,"['g', 'u', 'l', 'a', 'g', 's']","['e', 'i', 'r', 'n', 't', 'o', 'c', 'd']",6,2,True
oscilloscopes,"['o', 's', 'c', 'i', 'l', 'l', 'o', 's', 'c', 'o', 'p', 'e', 's']","['a', 'r', 'n', 't', 'd', 'u', 'g', 'm']",13,2,True
halfheartedly,"['h', 'a', 'l', '_', 'h', 'e', 'a', 'r', 't', 'e', 'd', 'l', '_']","['s', 'i', 'n', 'o', 'c', 'u', 'g', 'm', 'p', 'b']",11,0,False
batty,"['_', 'a', 't', 't', '_']","['s', 'e', 'i', 'r', 'n', 'o', 'l', 'c', 'd', 'u']",3,0,False
aggrandised,"['a', 'g', 'g', 'r', 'a', 'n', 'd', 'i', 's', 'e', 'd']","['t', 'o', 'l', 'c', 'u']",11,5,True
lyric,"['l', '_', 'r', 'i', 'c']","['s', 'e', 'a', 'n', 't', 'o', 'd', 'u', 'g', 'm']",4,0,False
magpie,"['m', 'a', 'g', 'p', 'i', 'e']","['s', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u']",6,1,True
criticisms,"['c', 'r', 'i', 't', 'i', 'c', 'i', 's', 'm', 's']","['e', 'a', 'n', 'o', 'l', 'd', 'u', 'g']",10,2,True
gabbles,"['g', 'a', '_', '_', 'l', 'e', 's']","['i', 'r', 'n', 't', 'o', 'c', 'd', 'u', 'm', 'p']",5,0,False
extremest,"['e', '_', 't', 'r', 'e', 'm', 'e', 's', 't']","['i', 'a', 'n', 'o', 'l', 'c', 'd', 'u', 'g', 'p']",8,0,False
shotgun,"['s', 'h', 'o', 't', 'g', 'u', 'n']","['e', 'i', 'a', 'r', 'l', 'c', 'd', 'm', 'p']",7,1,True
mansion,"['m', 'a', 'n', 's', 'i', 'o', 'n']","['e', 'r', 't', 'l', 'c', 'd', 'u', 'g']",7,2,True
director,"['d', 'i', 'r', 'e', 'c', 't', 'o', 'r']","['s', 'a', 'n', 'l']",8,6,True
electroencephalograph,"['e', 'l', 'e', 'c', 't', 'r', 'o', 'e', 'n', 'c', 'e', 'p', 'h', 'a', 'l', 'o', 'g', 'r', 'a', 'p', 'h']","['s', 'i', 'd', 'u', 'm']",21,5,True
waved,"['_', 'a', '_', 'e', 'd']","['s', 'i', 'r', 'n', 't', 'o', 'l', 'c', 'u', 'g']",3,0,False
equinox,"['e', '_', 'u', 'i', 'n', 'o', '_']","['s', 'a', 'r', 't', 'l', 'c', 'd', 'g', 'm', 'p']",5,0,False
perfume,"['_', 'e', 'r', '_', 'u', '_', 'e']","['s', 'i', 'a', 'n', 't', 'o', 'l', 'c', 'd', 'g']",4,0,False
primal,"['p', 'r', 'i', 'm', 'a', 'l']","['s', 'e', 'n', 't', 'o', 'c', 'd', 'u', 'g']",6,1,True
refining,"['r', 'e', '_', 'i', 'n', 'i', 'n', 'g']","['s', 'a', 't', 'o', 'l', 'c', 'd', 'u', 'm', 'p']",7,0,False
pass,"['_', 'a', 's', 's']","['e', 'i', 'r', 'n', 't', 'o', 'l', 'c', 'd', 'u']",3,0,False
